image_id,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_VISIBILITY,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_VISIBILITY,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_VISIBILITY,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_VISIBILITY,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_VISIBILITY,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_VISIBILITY,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_VISIBILITY,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_VISIBILITY,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_VISIBILITY,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_VISIBILITY,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_VISIBILITY,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_VISIBILITY,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_VISIBILITY,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_VISIBILITY,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_VISIBILITY,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_VISIBILITY
63,894.8865966796875,1736.047119140625,0.9998466968536377,1073.0182800292969,1715.864990234375,0.9999938011169434,930.29443359375,2369.19384765625,0.644595742225647,1118.2436828613281,2244.817138671875,0.09984957426786423,1226.1376647949219,2387.834716796875,0.1648171842098236,1445.696044921875,2516.389892578125,0.2643349766731262,887.9852600097656,2819.41455078125,0.999600350856781,919.3854675292969,2646.228271484375,0.9998518228530884,1822.4027709960938,2729.596435546875,0.9151942133903503,1604.426513671875,2505.677490234375,0.2847875654697418,1664.8538818359375,3012.607177734375,0.41591715812683105,1672.5778198242188,3101.146484375,0.40855562686920166,1527.9517822265625,3054.98681640625,0.5507240295410156,1570.0323486328125,3288.45166015625,0.37180912494659424,1905.3779296875,3093.586181640625,0.45350611209869385,1854.9041748046875,3198.62548828125,0.421054482460022
189,1013.8067007064819,1559.9188804626465,0.9999511241912842,1622.2674250602722,1609.5547676086426,0.999974250793457,898.9884853363037,2024.644374847412,0.9454264044761658,1683.8327050209045,2059.4046115875244,0.9583032131195068,994.8275685310364,2411.2601280212402,0.9390022158622742,1645.7515954971313,2383.6660385131836,0.9305096864700317,1140.699952840805,2484.2560291290283,0.9999934434890747,1453.0445337295532,2470.327854156494,0.9999939203262329,1146.5769410133362,2994.2638874053955,0.996624231338501,1391.7352259159088,2981.828212738037,0.997033953666687,1163.0779802799225,3426.1088371276855,0.9983711838722229,1373.395174741745,3402.4863243103027,0.9974935054779053,1196.748822927475,3470.998525619507,0.9808814525604248,1336.7013931274414,3448.3532905578613,0.9775887727737427,1121.8678057193756,3704.681396484375,0.9968865513801575,1473.799467086792,3668.445110321045,0.9959255456924438
77,952.9898071289062,2053.86474609375,0.9990814924240112,1970.1307983398438,2122.22998046875,0.9995269775390625,888.1415405273438,2663.444580078125,0.3121654689311981,1799.619873046875,2686.16552734375,0.4854455590248108,1135.4033203125,3022.72314453125,0.061853740364313126,1547.69091796875,2997.673828125,0.04778336361050606,1123.46337890625,3440.065185546875,0.9976627826690674,1649.9454345703125,3463.507568359375,0.9974285960197449,1093.0740051269531,4022.567626953125,0.36793720722198486,1609.6734008789062,4410.80908203125,0.49059101939201355,1072.8651123046875,4790.25634765625,0.07188086211681366,1488.6202697753906,4986.271484375,0.08716167509555817,1089.8215026855469,4879.1630859375,0.07467982172966003,1491.1527099609375,5063.7607421875,0.09188072383403778,1082.6194152832031,5097.75439453125,0.049477171152830124,1334.7701110839844,5270.7666015625,0.0647241547703743
162,1071.369230747223,1845.9107875823975,0.999967098236084,1773.2214331626892,1821.0331201553345,0.9999830722808838,972.6819097995758,2394.7784900665283,0.9713738560676575,1900.8829593658447,2344.6097373962402,0.9944657683372498,1425.397664308548,2623.507022857666,0.9634496569633484,1668.6696410179138,2634.4172954559326,0.9877476692199707,1253.366857767105,2708.6527347564697,0.9999414682388306,1679.96746301651,2699.779748916626,0.9999428987503052,1210.7754349708557,3487.4749183654785,0.9515063166618347,1963.7439250946045,3445.5771446228027,0.9367993474006653,1246.4538216590881,4126.683235168457,0.887919008731842,1730.7100296020508,3815.3486251831055,0.3367190659046173,1263.9707922935486,4219.080924987793,0.5495797991752625,1646.9038724899292,3801.0611534118652,0.3517798185348511,1296.477198600769,4429.421424865723,0.7034177780151367,1750.1923441886902,4229.3877601623535,0.2571755051612854
176,1129.3705701828003,1237.148404121399,0.9999713897705078,1785.4721546173096,1272.086501121521,0.9999420642852783,1009.5790922641754,1768.0153846740723,0.9842290878295898,1825.5413174629211,1795.3959703445435,0.9606730937957764,979.4650375843048,2196.6657638549805,0.9964737296104431,1796.929121017456,2187.638998031616,0.9290236830711365,1238.483190536499,2245.4912662506104,0.9999895095825195,1586.4821076393127,2257.702589035034,0.999983549118042,1175.6880283355713,2773.582935333252,0.9925718903541565,1530.8802723884583,2766.833543777466,0.9923210740089417,1137.8249824047089,3165.930986404419,0.99366694688797,1518.449306488037,3150.434970855713,0.9904130101203918,1165.5714511871338,3214.3237590789795,0.94068443775177,1494.928926229477,3194.877862930298,0.9162823557853699,1055.0252795219421,3456.9852352142334,0.9887917041778564,1655.4020047187805,3411.9019508361816,0.9838010668754578
348,1301.6691505908966,1618.9066171646118,0.9995173215866089,2189.215064048767,1834.4887495040894,0.9999456405639648,795.9950566291809,1546.6272830963135,0.9180915355682373,2865.135669708252,2118.551731109619,0.9959867596626282,789.2787158489227,1396.531343460083,0.9835836291313171,2563.4878277778625,1861.3531589508057,0.9931828379631042,1357.1747839450836,2896.8329429626465,0.9931667447090149,1762.5866532325745,3003.4806728363037,0.9950466156005859,1389.152616262436,3572.1001625061035,0.4607800543308258,1672.2999215126038,3667.665481567383,0.6365892887115479,1404.97487783432,3882.8537464141846,0.34035468101501465,1658.145546913147,3920.815944671631,0.3851325809955597,1444.2354440689087,3921.2093353271484,0.29130426049232483,1651.7822742462158,3959.9671363830566,0.3764827847480774,1315.1876628398895,4340.4951095581055,0.21981306374073029,1488.7961447238922,4438.43936920166,0.3503449559211731
228,121.98816883563995,83.99639576673508,0.9999796152114868,57.68560329079628,79.80789989233017,0.9999926090240479,149.16529870033264,113.68721127510071,0.946930468082428,71.97242143750191,113.24281096458435,0.9891839027404785,127.6984326839447,135.34318655729294,0.950791597366333,54.39557245373726,134.6347637474537,0.8300698399543762,102.95651203393936,171.38339281082153,0.9989027976989746,74.76109850406647,169.9243888258934,0.9988324046134949,101.16947901248932,245.91898918151855,0.867108166217804,53.017254531383514,243.4425950050354,0.9231474995613098,87.33766257762909,307.4772834777832,0.36010313034057617,45.40871326625347,308.16047191619873,0.6042361259460449,83.06929188966751,321.52854204177856,0.45848456025123596,48.22171711921692,320.89862525463104,0.733827531337738,91.93448442220688,307.61234760284424,0.10945712774991989,27.600357592105865,308.36759209632874,0.223151296377182
214,65.80775022506714,92.07232394814491,0.999821126461029,140.4493498802185,95.95523259043694,0.9999523162841797,22.63054609298706,149.21464329957962,0.9694221019744873,195.40664672851562,149.0321565270424,0.9952440857887268,47.12153270840645,197.68307787179947,0.9698302745819092,156.8450939655304,192.0174770951271,0.9769948720932007,78.24306786060333,215.49774205684662,0.96723473072052,126.83072030544281,213.77311152219772,0.9693396091461182,78.95452737808228,302.53928554058075,0.04418913275003433,132.76626706123352,310.5077440738678,0.12761163711547852,77.70897626876831,377.1803959608078,0.010190736502408981,128.03360879421234,381.5748027563095,0.02097483165562153,77.88734495639801,387.4794638156891,0.010403884574770927,129.62700009346008,391.8058362007141,0.020266512408852577,81.15534007549286,406.67399168014526,0.005779613275080919,116.08326315879822,406.4961519241333,0.015919286757707596
200,1076.303243637085,1436.7077350616455,0.9997580647468567,1673.2231378555298,1434.6004724502563,0.9998424053192139,1077.641487121582,1875.1732110977173,0.3805939257144928,1731.9862246513367,1973.5560417175293,0.8518655300140381,1334.4859778881073,2002.4516582489014,0.15014773607254028,1251.2521147727966,2000.7247924804688,0.3335058391094208,1163.6280119419098,2392.214059829712,0.9999902248382568,1491.6763007640839,2397.570848464966,0.9999901056289673,1186.78879737854,2963.3548259735107,0.994396448135376,1441.4697289466858,2953.122138977051,0.9945367574691772,1202.8955519199371,3384.3741416931152,0.9949167966842651,1414.1168296337128,3353.142738342285,0.993945300579071,1242.6917552947998,3430.483341217041,0.9650981426239014,1372.296541929245,3400.615930557251,0.9578909277915955,1131.722331047058,3678.6227226257324,0.9898202419281006,1507.9625844955444,3625.5297660827637,0.9881196022033691
201,90.36792308092117,113.59619903564453,0.9989737272262573,161.167471408844,124.10472106933594,0.9999290704727173,43.96366611123085,88.86642456054688,0.9758742451667786,174.273242354393,171.13629150390625,0.9894161820411682,99.2306736111641,56.30192565917969,0.9761574268341064,169.5387026667595,216.79603576660156,0.9864887595176697,101.51963740587234,224.2364044189453,0.9905141592025757,139.7078463435173,226.0878448486328,0.9909999966621399,108.96831691265106,261.06011962890625,0.04756741225719452,139.9144497513771,287.53546142578125,0.06965094059705734,98.85170206427574,323.7337951660156,0.025789253413677216,133.29739958047867,326.0063171386719,0.05153502896428108,99.43557903170586,332.42108154296875,0.033408068120479584,136.7143651843071,333.71875,0.057940684258937836,96.25008434057236,345.32305908203125,0.02151566371321678,117.29170978069305,340.8327941894531,0.04681829735636711
